Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"60960","1","2019-09-28 17:05:26","3","6033","<reinforcement-learning><overfitting><plotting>","2",""
"60965","1","2019-09-28 19:22:40","1","92","<gradient-descent><boosting>","0",""
"60966","1","2019-09-28 19:32:08","1","68","<machine-learning><classification><svm><optimization>","1",""
"60968","1","2019-09-28 19:48:03","0","47","<deep-learning><keras><tensorflow><cnn><image>","1",""
"60970","1","2019-09-28 20:50:22","0","937","<machine-learning><neural-network><keras><regression>","1","0"
"60971","1","2019-09-28 21:07:41","1","146","<classification><decision-trees>","2",""
"60974","1","2019-09-28 21:35:36","2","93","<nlp>","2",""
"60980","1","2019-09-29 02:24:27","1","113","<machine-learning>","2",""
"60981","1","2019-09-29 04:21:48","0","325","<visualization>","1",""
"60990","1","2019-09-29 10:05:35","1","50","<python><pandas><data-cleaning>","1",""
"60991","1","2019-09-29 10:20:51","0","66","<anaconda>","1",""
"60994","1","2019-09-29 11:20:09","0","234","<machine-learning>","1",""
"60996","1","2019-09-29 12:11:51","1","2712","<machine-learning><regression><algorithms><perceptron>","1",""
"60997","1","2019-09-29 12:27:41","3","195","<k-means><plotting>","0",""
"61001","1","2019-09-29 14:38:45","1","505","<python><pandas>","1",""
"61002","1","2019-09-29 16:18:06","2","1053","<similar-documents>","2",""
"61009","1","2019-09-29 18:57:49","2","2704","<nlp><unsupervised-learning><named-entity-recognition>","2",""
"61012","1","2019-09-29 20:36:30","0","459","<python><pandas>","1",""
"61021","1","2019-09-30 02:04:41","0","141","<clustering><bigdata><k-means><distance><hierarchical-data-format>","2",""
"61022","1","2019-09-30 03:11:31","0","1174","<clustering><bigdata><k-means><similarity><distance>","2",""
"61024","1","2019-09-30 04:00:46","3","788","<deep-learning><nlp><loss-function><transformer>","1",""
"61028","1","2019-09-30 04:43:34","1","676","<neural-network><cnn><convolution><backpropagation><reference-request>","1",""
"61036","1","2019-09-30 09:00:41","2","14226","<python><keras><cnn>","4",""
"61040","1","2019-09-30 12:01:39","1","208","<r><data><sql><json>","1",""
"61042","1","2019-09-30 12:18:12","4","7601","<lstm><xgboost><forecasting><arima>","2",""
"61045","1","2019-09-30 13:42:03","0","829","<word-embeddings>","0",""
"61048","1","2019-09-30 14:42:22","2","2708","<machine-learning><python><categorical-data>","2",""
"61051","1","2019-09-30 15:01:45","1","206","<r><xgboost><azure-ml>","1",""
"61061","1","2019-09-30 18:42:06","1","61","<machine-learning-model><word-embeddings><aws>","0",""
"61066","1","2019-09-30 23:08:48","0","110","<distributed>","1",""
"61068","1","2019-10-01 01:21:20","0","128","<text-mining><tfidf>","1",""
"61070","1","2019-10-01 04:09:51","5","703","<python><r><pipelines>","3",""
"61074","1","2019-10-01 05:11:47","2","156","<machine-learning><neural-network><classification>","1",""
"61075","1","2019-10-01 05:35:51","0","219","<machine-learning><python><decision-trees><information-theory>","1",""
"61078","1","2019-10-01 07:54:26","0","110","<python><pandas><multiclass-classification><csv><data-table>","1",""
"61085","1","2019-10-01 09:57:31","1","70","<dataset><data>","2",""
"61086","1","2019-10-01 10:05:03","1","34","<jupyter><aws><sagemaker>","0","0"
"61090","1","2019-10-01 12:19:19","1","24","<machine-learning><neural-network><reinforcement-learning><training>","0",""
"61092","1","2019-10-01 12:43:06","3","355","<neural-network><keras><numpy>","1",""
"61093","1","2019-10-01 12:45:09","0","103","<keras><lstm><sequence-to-sequence>","1",""
"61095","1","2019-10-01 13:10:58","4","3812","<keras><time-series><lstm><convolution><autoencoder>","2",""
"61099","1","2019-10-01 14:15:05","0","48","<machine-learning><accuracy>","2",""
"61100","1","2019-10-01 14:30:09","1","458","<keras><metric>","1",""
"61107","1","2019-10-01 18:06:38","1","92","<machine-learning><predictive-modeling><machine-learning-model><aggregation>","1",""
"61114","1","2019-10-01 20:54:40","1","3770","<python><accuracy><confusion-matrix>","4",""
"61115","1","2019-10-01 20:57:27","1","37","<machine-learning><classification><class-imbalance><metric><boosting>","1",""
"61118","1","2019-10-01 22:38:16","1","503","<data-mining><data>","1",""
"61122","1","2019-10-02 00:50:10","2","1817","<python><keras><image-classification><convolutional-neural-network><vgg16>","1",""
"61123","1","2019-10-02 03:32:34","-2","462","<python><clustering><k-means><categorical-data>","1",""
"61124","1","2019-10-02 03:57:57","0","59","<deep-learning><keras><cnn><lstm>","0","0"
"61125","1","2019-10-02 04:13:33","0","114","<machine-learning><decision-trees><xgboost><boosting>","1",""
"61130","1","2019-10-02 06:57:12","3","796","<machine-learning><neural-network><keras><linear-regression>","1",""
"61131","1","2019-10-02 07:15:40","0","3147","<keras><tensorflow><cnn>","1",""
"61132","1","2019-10-02 07:26:06","2","1950","<deep-learning><keras><lstm><loss-function><accuracy>","1",""
"61137","1","2019-10-02 09:07:10","10","1631","<machine-learning><deep-learning><data-cleaning><data-analysis><reference-request>","4",""
"61140","1","2019-10-02 10:40:15","3","1669","<classification><xgboost><cross-validation><boosting>","2",""
"61142","1","2019-10-02 10:57:49","2","431","<machine-learning><python><scikit-learn><dataset><cross-validation>","2",""
"61143","1","2019-10-02 11:06:14","0","88","<neural-network>","2",""
"61144","1","2019-10-02 11:29:48","0","2396","<python><keras>","1",""
"61146","1","2019-10-02 12:27:34","2","235","<python><pandas>","2",""
"61147","1","2019-10-02 12:37:47","1","76","<python><keras><time-series><training><cross-validation>","1",""
"61155","1","2019-10-02 14:22:40","1","194","<machine-learning><python><linear-regression><machine-learning-model><ridge-regression>","1",""
"61162","1","2019-10-02 17:39:21","0","293","<machine-learning><neural-network><feature-extraction>","1",""
"61163","1","2019-10-02 18:55:47","1","140","<neural-network><tensorflow>","1",""
"61165","1","2019-10-02 19:59:47","1","1285","<keras><tensorflow><metric>","0",""
"61171","1","2019-10-03 02:34:00","0","45","<gaussian><gaussian-process>","1",""
"61173","1","2019-10-03 06:25:45","1","36","<scikit-learn><svm>","0",""
"61174","1","2019-10-03 06:28:36","1","75","<neural-network><deep-learning><supervised-learning>","1",""
"61179","1","2019-10-03 08:59:22","1","230","<python>","1",""
"61181","1","2019-10-03 09:38:43","1","91","<machine-learning><python><xgboost><machine-learning-model><optimization>","1",""
"61183","1","2019-10-03 09:51:50","0","802","<python><keras><object-detection><jupyter>","1",""
"61194","1","2019-10-03 11:47:18","0","93","<python><reinforcement-learning><policy-gradients><ai><actor-critic>","1",""
"61195","1","2019-10-03 12:09:29","1","2275","<machine-learning><python><deep-learning><nlp><text-generation>","0",""
"61201","1","2019-10-03 13:01:48","2","101","<machine-learning><neural-network><deep-learning><statistics>","4",""
"61203","1","2019-10-03 13:19:38","1","272","<random-forest><decision-trees>","1",""
"61209","1","2019-10-03 16:17:41","2","66","<machine-learning><hardware>","1",""
"61223","1","2019-10-03 20:34:05","1","1121","<preprocessing>","1",""
"61224","1","2019-10-03 21:18:01","3","2664","<keras><tensorflow><lstm><sequence>","2",""
"61227","1","2019-10-03 23:01:53","0","90","<python><data-science-model>","1",""
"61231","1","2019-10-04 02:38:56","1","119","<neural-network><reinforcement-learning><policy-gradients><implementation>","1",""
"61232","1","2019-10-04 03:42:04","3","4100","<nlp><word2vec><word-embeddings>","2",""
"61236","1","2019-10-04 05:19:04","1","519","<pandas><similar-documents>","1",""
"61239","1","2019-10-04 06:04:41","-1","623","<machine-learning><python><text-mining>","1",""
"61242","1","2019-10-04 08:27:48","2","392","<machine-learning><python><keras>","1",""
"61244","1","2019-10-04 08:50:58","0","113","<pandas><xgboost><gradient-descent><hyperparameter><boosting>","1",""
"61248","1","2019-10-04 09:37:42","2","7947","<python><graphs><geospatial><networkx>","1",""
"61252","1","2019-10-04 11:37:55","0","18","<data-mining><dataset><data><preprocessing>","1",""
"61254","1","2019-10-04 12:07:20","-1","891","<neural-network><keras><tensorflow><predictive-modeling><lstm>","2",""
"61255","1","2019-10-04 12:13:13","8","6637","<random-forest><decision-trees>","2",""
"61261","1","2019-10-04 14:45:54","2","129","<machine-learning><classification><binary>","1",""
"61262","1","2019-10-04 15:02:21","4","4656","<reinforcement-learning><dqn><policy-gradients><actor-critic>","2",""
"61263","1","2019-10-04 15:34:12","0","17","<graphs><representation>","1",""
"61266","1","2019-10-04 16:27:49","0","114","<neural-network><autoencoder>","1",""
"61268","1","2019-10-04 17:04:41","-1","416","<python><dataset><clustering><pandas><k-means>","1",""
"61276","1","2019-10-04 19:26:52","0","32","<machine-learning><data>","0",""
"61285","1","2019-10-05 00:42:34","0","166","<python><neural-network><keras>","1",""
"61286","1","2019-10-05 03:03:27","0","256","<machine-learning><predictive-modeling>","1",""
"61287","1","2019-10-05 03:42:22","0","541","<neural-network><activation-function>","1",""
"61289","1","2019-10-05 05:56:08","1","145","<machine-learning><linear-regression>","2",""
"61299","1","2019-10-05 11:51:28","1","1866","<machine-learning><xgboost><probability-calibration>","1",""
"61300","1","2019-10-05 12:13:56","0","108","<machine-learning><neural-network><autoencoder>","1",""
"61301","1","2019-10-05 12:21:27","1","17","<python><ipython>","0",""
"61302","1","2019-10-05 13:55:56","0","649","<python><cnn><image-recognition>","1",""
"61308","1","2019-10-05 16:07:00","2","662","<neural-network><cnn><convolutional-neural-network>","1",""
"61310","1","2019-10-05 16:15:11","1","52","<cnn><feature-extraction><convolutional-neural-network>","0",""
"61312","1","2019-10-05 16:59:38","0","176","<machine-learning><nlp><clustering>","1",""
"61315","1","2019-10-05 19:09:37","1","35","<machine-learning>","0",""
"61316","1","2019-10-05 19:31:24","1","29","<machine-learning><classification><object-detection><object-recognition>","1",""
"61323","1","2019-10-06 02:34:05","0","1427","<classification><scikit-learn><pipelines>","1",""
"61324","1","2019-10-06 03:03:02","0","984","<python><keras><cnn><heatmap>","0",""
"61331","1","2019-10-06 11:42:59","0","833","<keras><tensorflow>","0",""
"61333","1","2019-10-06 13:20:52","0","45","<machine-learning><machine-learning-model><ensemble-modeling><boosting><ensemble-learning>","1",""
"61346","1","2019-10-06 19:19:33","2","10606","<scikit-learn><pca><dimensionality-reduction>","1",""
"61348","1","2019-10-06 20:24:27","2","869","<python><tensorflow>","1","0"
"61349","1","2019-10-06 20:45:53","0","40","<machine-learning><dataset><correlation><data-analysis>","1",""
"61356","1","2019-10-07 05:05:39","0","94","<data-mining><data><preprocessing><geospatial>","0",""
"61358","1","2019-10-07 05:23:59","5","4045","<deep-learning><lstm><rnn><activation-function>","2",""
"61360","1","2019-10-07 06:04:34","2","701","<keras><tensorflow><loss-function>","1",""
"61362","1","2019-10-07 06:29:26","1","208","<ensemble-modeling><ensemble-learning>","2",""
"61374","1","2019-10-07 10:53:53","0","688","<keras><gan>","0",""
"61377","1","2019-10-07 11:45:08","1","34","<machine-learning><neural-network><linear-regression><decision-trees><ai>","0",""
"61381","1","2019-10-07 12:34:02","1","105","<cnn><pytorch>","1",""
"61382","1","2019-10-07 12:35:47","1","27","<decision-trees>","0",""
"61387","1","2019-10-07 15:47:53","0","28","<pca><dimensionality-reduction><tsne>","0",""
"61391","1","2019-10-07 17:36:27","2","43","<python><neural-network><prediction><ensemble-learning>","1",""
"61395","1","2019-10-07 19:10:29","14","7834","<features><lightgbm><predictor-importance><shap>","2",""
"61396","1","2019-10-07 19:16:39","1","82","<neural-network><keras><multiclass-classification><unsupervised-learning><multilabel-classification>","1",""
"61397","1","2019-10-07 20:18:05","4","472","<machine-learning>","2",""
"61398","1","2019-10-07 20:30:13","4","9771","<nlp><tfidf>","4",""
"61402","1","2019-10-08 00:06:45","2","77","<apache-spark>","0",""
"61404","1","2019-10-08 01:32:59","1","23","<nlp><derivation>","1",""
"61407","1","2019-10-08 03:39:49","7","1382","<machine-learning><time-series><clustering><k-means><unsupervised-learning>","4",""
"61408","1","2019-10-08 04:13:37","0","32","<pandas><methods>","1",""
"61412","1","2019-10-08 07:31:05","1","638","<python><keras><time-series>","1",""
"61417","1","2019-10-08 09:43:28","4","1362","<python><scikit-learn><seaborn>","2",""
"61418","1","2019-10-08 09:47:51","9","12459","<random-forest>","3",""
"61419","1","2019-10-08 09:49:16","1","100","<neural-network><unsupervised-learning>","1",""
"61421","1","2019-10-08 10:42:21","1","83","<python><prediction><arima>","1",""
"61427","1","2019-10-08 11:48:00","1","601","<machine-learning><dataset><cnn><svm><cross-validation>","1",""
"61428","1","2019-10-08 12:12:26","1","635","<python><classification><time-series><pandas><churn>","1","0"
"61433","1","2019-10-08 13:40:01","1","341","<python><deep-learning><tensorflow>","1",""
"61434","1","2019-10-08 13:50:15","0","38","<neural-network><keras>","1",""
"61440","1","2019-10-08 15:45:18","2","1871","<classification><scikit-learn><decision-trees><multiclass-classification><class-imbalance>","2",""
"61441","1","2019-10-08 16:17:38","0","147","<python><neural-network><cross-validation><correlation><ensemble-modeling>","2",""
"61445","1","2019-10-08 16:58:29","2","268","<neural-network><perceptron><terminology><mlp>","1",""
"61446","1","2019-10-08 16:59:01","0","41","<statistics>","1",""
"61447","1","2019-10-08 17:05:50","0","722","<bert>","1",""
"61455","1","2019-10-08 19:41:36","1","44","<cnn><object-detection><image-preprocessing>","0",""
"61461","1","2019-10-09 00:37:29","2","1337","<time-series><variance>","2",""
"61466","1","2019-10-09 05:31:57","5","10613","<definitions>","2",""
"61467","1","2019-10-09 05:42:32","0","4713","<keras><training><cross-validation><prediction>","1",""
"61470","1","2019-10-09 07:12:02","1","976","<machine-learning><python><pandas><numpy>","1",""
"61473","1","2019-10-09 07:51:29","0","84","<linear-regression><forecasting><forecast>","2",""
"61483","1","2019-10-09 11:39:37","2","7107","<python><multiclass-classification><score>","1",""
"61485","1","2019-10-09 12:19:35","0","89","<python><probability><scipy>","1",""
"61486","1","2019-10-09 12:24:50","1","399","<gridsearchcv>","1",""
"61487","1","2019-10-09 12:45:59","1","119","<machine-learning><hyperparameter-tuning>","0",""
"61489","1","2019-10-09 13:04:10","1","826","<machine-learning><time-series><machine-learning-model><data-science-model><forecasting>","1",""
"61490","1","2019-10-09 13:08:50","3","700","<machine-learning><classification><image-segmentation>","2",""
"61491","1","2019-10-09 13:47:18","3","6556","<nlp><word-embeddings><embeddings>","3",""
"61493","1","2019-10-09 14:00:44","1","208","<recommender-system>","1",""
"61501","1","2019-10-09 14:55:40","8","11231","<machine-learning><xgboost><gradient-descent>","2",""
"61503","1","2019-10-09 15:21:46","1","25","<machine-learning><python>","0",""
"61506","1","2019-10-09 15:46:11","2","67","<word-embeddings><bias>","1",""
"61508","1","2019-10-09 16:11:19","1","56","<predictive-modeling><statistics><data-cleaning><prediction><preprocessing>","0",""
"61510","1","2019-10-09 17:01:24","1","1211","<seaborn><scipy>","0",""
"61513","1","2019-10-09 17:46:50","1","220","<linear-regression><numpy>","1",""
"61530","1","2019-10-09 22:24:55","3","1281","<grid-search><ensemble>","2",""
"61533","1","2019-10-10 02:56:59","2","228","<neural-network><perceptron><terminology><mlp>","3",""
"61536","1","2019-10-10 05:58:58","3","938","<machine-learning><neural-network><reinforcement-learning><dqn>","1",""
"61540","1","2019-10-10 06:51:08","0","52","<machine-learning><classifier>","1",""
"61544","1","2019-10-10 08:28:22","0","99","<machine-learning><dataset>","1",""
"61546","1","2019-10-10 09:06:55","1","805","<machine-learning><python><deep-learning><keras><convolutional-neural-network>","1",""
"61548","1","2019-10-10 10:20:44","1","172","<python><scikit-learn><pandas><linear-regression>","3",""
"61549","1","2019-10-10 10:21:42","4","7820","<python><classification><scikit-learn><class-imbalance><imbalanced-learn>","3",""
"61551","1","2019-10-10 11:21:04","0","134","<keras>","1",""
"61552","1","2019-10-10 11:54:41","4","5812","<linear-regression>","2",""
"61557","1","2019-10-10 12:49:12","1","8272","<python><deep-learning><tensorflow><data-science-model>","1",""
"61558","1","2019-10-10 13:21:48","0","1184","<nlp><named-entity-recognition><spacy>","2",""
"61561","1","2019-10-10 14:01:33","0","1095","<keras><lstm><embeddings>","1",""
"61563","1","2019-10-10 14:36:01","-1","66","<classification><data-mining><correlation><association-rules><pattern-recognition>","3",""
"61564","1","2019-10-10 14:42:19","1","47","<machine-learning><neural-network><classification><nlp>","1",""
"61565","1","2019-10-10 15:00:50","0","2369","<dataframe>","1",""
"61567","1","2019-10-10 15:38:15","0","428","<pca><descriptive-statistics>","3",""
"61569","1","2019-10-10 16:57:56","0","479","<scikit-learn><normalization>","1",""
"61576","1","2019-10-10 19:21:02","1","350","<python><neural-network><ensemble-modeling><activation-function>","1",""
"61577","1","2019-10-10 20:03:05","0","46","<machine-learning>","1",""
"61579","1","2019-10-10 20:51:41","1","114","<gan><generative-models><mnist>","1",""
"61581","1","2019-10-10 23:16:44","2","771","<machine-learning><nlp><sampling>","0",""
"61584","1","2019-10-11 02:34:35","1","94","<time-series><regression>","2",""
"61587","1","2019-10-11 07:57:03","6","5956","<deep-learning><tensorflow><object-detection><object-recognition>","2",""
"61590","1","2019-10-11 08:50:54","2","38","<machine-learning><predictive-modeling><statistics>","0",""
"61595","1","2019-10-11 11:02:35","0","1382","<scikit-learn><cross-validation>","0",""
"61598","1","2019-10-11 12:06:12","2","101","<deep-learning><object-detection>","0",""
"61602","1","2019-10-11 13:20:18","1","765","<python><pandas><feature-selection>","1",""
"61603","1","2019-10-11 13:25:38","8","4205","<keras><word2vec><word-embeddings><gensim><embeddings>","1",""
"61608","1","2019-10-11 14:55:41","1","272","<python><time-series><predictive-modeling><churn>","1",""
"61613","1","2019-10-11 18:23:26","1","182","<cnn><logistic-regression>","1",""
"61614","1","2019-10-11 18:33:15","2","120","<neural-network><classification><image-classification>","3",""
"61618","1","2019-10-11 20:21:42","3","2967","<openai-gym>","1",""
"61620","1","2019-10-11 20:38:54","3","646","<machine-learning><cross-validation><hyperparameter><hyperparameter-tuning>","1",""
"61623","1","2019-10-11 22:16:24","1","82","<machine-learning><neural-network>","0",""
"61628","1","2019-10-12 03:50:12","0","30","<neural-network><dataset>","1",""
"61632","1","2019-10-12 07:40:35","1","26","<python><neural-network><deep-learning><time-series><gan>","0",""
"61635","1","2019-10-12 09:30:36","0","59","<machine-learning><neural-network><deep-learning><data-science-model>","2",""
"61637","1","2019-10-12 13:29:25","1","106","<time-series><predictive-modeling>","1",""
"61639","1","2019-10-12 14:13:16","0","3231","<regression><logistic-regression><k-nn><bayes-error>","2",""
"61641","1","2019-10-12 14:22:58","1","372","<lstm><pytorch>","0",""
"61643","1","2019-10-12 14:45:09","0","175","<deep-learning>","1",""
"61650","1","2019-10-12 19:18:53","1","189","<data-cleaning><preprocessing><missing-data><data-analysis><data-imputation>","0",""
"61656","1","2019-10-13 01:46:53","1","465","<neural-network><cnn><pooling>","1",""
"61657","1","2019-10-13 03:12:07","0","9587","<machine-learning><classification><class-imbalance><sampling><imbalanced-learn>","4",""
"61662","1","2019-10-13 04:47:18","3","823","<machine-learning><nlp>","1",""
"61666","1","2019-10-13 10:39:28","0","242","<image-classification><k-means>","1",""
"61667","1","2019-10-13 11:18:37","0","288","<logistic-regression><accuracy><k-nn><kaggle><mnist>","1",""
"61671","1","2019-10-13 13:24:11","1","2723","<pytorch>","1",""
"61680","1","2019-10-13 21:27:30","2","948","<python><neural-network><keras><autoencoder><dimensionality-reduction>","1",""
"61682","1","2019-10-13 21:47:05","0","378","<machine-learning><classification><pyspark>","1",""
"61683","1","2019-10-13 22:25:54","0","3806","<python><scikit-learn>","1",""
"61684","1","2019-10-13 22:39:41","2","129","<multiclass-classification><distribution><variance><gaussian>","1",""
"61692","1","2019-10-14 06:24:06","6","6210","<word-embeddings><nlp>","2",""
"61696","1","2019-10-14 07:58:08","3","439","<r><multilabel-classification><confusion-matrix>","1",""
"61697","1","2019-10-14 09:27:58","0","403","<tensorflow><cnn><transfer-learning><vgg16><neural-style-transfer>","1",""
"61703","1","2019-10-14 11:19:39","1","52","<neural-network><perceptron>","1",""
"61706","1","2019-10-14 11:49:31","1","915","<dataset><data><normalization>","1",""
"61707","1","2019-10-14 11:51:21","2","5644","<reinforcement-learning><dqn><policy-gradients><ai>","1",""
"61708","1","2019-10-14 12:39:14","1","1878","<machine-learning><python><decision-trees><boosting>","1",""
"61709","1","2019-10-14 12:39:15","0","56","<visualization>","2",""
"61710","1","2019-10-14 12:40:04","1","218","<computer-vision><self-driving>","1",""
"61726","1","2019-10-14 17:13:25","0","258","<nlp><sentiment-analysis><convolutional-neural-network>","2",""
"61727","1","2019-10-14 18:46:05","0","67","<dataset><object-recognition>","1",""
"61728","1","2019-10-14 19:15:58","1","681","<named-entity-recognition><stemming>","2","0"
"61733","1","2019-10-14 21:23:16","2","3795","<machine-learning><classification><data><xgboost><class-imbalance>","2",""
"61736","1","2019-10-14 22:25:17","2","23","<machine-learning><neural-network><generative-models>","0",""
"61743","1","2019-10-15 02:33:36","3","3979","<machine-learning><neural-network><deep-learning><regression><linear-regression>","2",""
"61745","1","2019-10-15 04:41:59","1","197","<classification><normalization><deep-learning>","2",""
"61747","1","2019-10-15 07:14:14","1","4063","<svm><class-imbalance><scoring><gridsearchcv>","2",""
"61749","1","2019-10-15 08:21:38","0","47","<time-series>","1",""
"61753","1","2019-10-15 09:16:53","1","943","<python><pandas>","0",""
"61755","1","2019-10-15 09:57:44","1","361","<nlp><text-mining><information-retrieval><named-entity-recognition>","2",""
"61758","1","2019-10-15 10:23:52","2","54","<machine-learning><python><classification><cnn>","0",""
"61759","1","2019-10-15 10:24:11","4","1214","<neural-network><nlp><ai><chatbot>","3",""
"61761","1","2019-10-15 10:51:42","3","4778","<xgboost><multiclass-classification>","1",""
"61762","1","2019-10-15 10:54:53","1","788","<deep-learning><keras><tensorflow><cnn><lstm>","1",""
"61767","1","2019-10-15 12:53:35","0","42","<linear-regression><data-science-model><usecase>","1",""
"61771","1","2019-10-15 13:19:59","5","2067","<random-forest><xgboost><boosting><variance><bias>","2",""
"61774","1","2019-10-15 14:29:59","1","138","<regression><preprocessing><normalization><feature-scaling>","2",""
"61778","1","2019-10-15 15:15:44","1","2172","<machine-learning><python><nlp><regression>","2",""
"61782","1","2019-10-15 17:07:39","0","97","<python><linear-regression>","1",""
"61783","1","2019-10-15 17:46:22","1","110","<python><nlp><regex>","1",""
"61786","1","2019-10-15 18:13:09","1","14","<optimization><sparsity>","0",""
"61788","1","2019-10-15 19:38:28","3","433","<machine-learning><neural-network><explainable-ai>","1",""
"61791","1","2019-10-15 20:34:25","0","146","<computer-vision>","1","0"
"61802","1","2019-10-16 06:22:44","0","41","<machine-learning><nlp>","1",""
"61804","1","2019-10-16 06:35:48","1","141","<backpropagation>","0",""
"61806","1","2019-10-16 07:35:07","0","361","<machine-learning><python>","1",""
"61807","1","2019-10-16 08:14:28","1","266","<keras><image-preprocessing><convolutional-neural-network>","0",""
"61814","1","2019-10-16 10:50:19","0","95","<class-imbalance>","2",""
"61815","1","2019-10-16 11:16:12","1","43","<time-series><clustering><unsupervised-learning>","0",""
"61819","1","2019-10-16 12:38:08","1","537","<hyperparameter-tuning><weka><grid-search>","2",""
"61821","1","2019-10-16 13:42:46","2","1297","<neural-network><keras><regression><grid-search><gridsearchcv>","1",""
"61823","1","2019-10-16 14:10:37","1","63","<classification><keras>","1",""
"61825","1","2019-10-16 14:52:38","8","786","<nlp><bert>","1",""
"61830","1","2019-10-16 16:51:28","1","22","<dataset><statistics><data>","0",""
"61832","1","2019-10-16 16:59:43","0","540","<deep-learning><keras><tensorflow><autoencoder>","1",""
"61837","1","2019-10-16 19:25:05","3","219","<keras><word-embeddings><similarity>","1",""
"61839","1","2019-10-16 19:29:34","3","104","<machine-learning><python><text-mining>","2",""
"61842","1","2019-10-16 21:50:24","2","70","<image-classification><image-recognition><image-preprocessing>","2",""
"61849","1","2019-10-17 05:32:52","1","576","<neural-network><lstm><rnn><model-selection><language-model>","1",""
"61850","1","2019-10-17 06:46:53","2","1585","<python><pandas><numpy>","1",""
"61851","1","2019-10-17 07:04:54","1","27","<machine-learning><neural-network><lstm><geospatial><sensors>","0",""
"61852","1","2019-10-17 07:13:48","1","140","<k-means>","0",""
"61853","1","2019-10-17 07:24:31","2","45","<machine-learning><predictive-modeling><random-forest>","0",""
"61858","1","2019-10-17 08:21:06","11","18563","<data><training><smote>","2",""
"61861","1","2019-10-17 09:41:31","1","98","<machine-learning><nlp><beginner><named-entity-recognition>","2",""
"61864","1","2019-10-17 11:16:09","0","259","<python><neural-network><keras><prediction><model-evaluations>","2",""
"61866","1","2019-10-17 12:12:04","1","91","<machine-learning><cnn><training><object-detection><transfer-learning>","1",""
"61867","1","2019-10-17 12:12:36","0","296","<neural-network><keras><cross-validation><model-evaluations><hyperparameter>","1",""
"61869","1","2019-10-17 12:22:11","1","46","<machine-learning><classification><gradient-descent>","2",""
"61876","1","2019-10-17 14:40:07","0","141","<missing-data>","1",""
"61878","1","2019-10-17 15:50:06","9","1405","<machine-learning><deep-learning><cnn><nlp><programming>","2",""
"61886","1","2019-10-17 16:58:19","1","223","<text-mining><algorithms><topic-model><lda>","0",""
"61888","1","2019-10-17 17:54:37","1","234","<machine-learning><scikit-learn><cross-validation>","3",""
"61890","1","2019-10-17 18:08:20","2","1916","<machine-learning><random-forest><decision-trees><apache-spark><ensemble-modeling>","3",""
"61899","1","2019-10-17 19:59:18","2","2105","<machine-learning><python><scikit-learn><lightgbm>","1",""
"61900","1","2019-10-17 20:02:15","2","371","<scikit-learn><random-forest>","1",""
"61903","1","2019-10-17 20:59:28","2","421","<python><databases><project-planning>","1",""
"61904","1","2019-10-17 21:45:22","2","809","<python><classification><feature-extraction><lda><gensim>","1",""
"61905","1","2019-10-17 23:09:26","2","166","<neural-network><deep-learning><keras><tensorflow><audio-recognition>","1",""
"61920","1","2019-10-18 09:30:18","4","512","<machine-learning><predictive-modeling><unsupervised-learning><supervised-learning>","2",""
"61924","1","2019-10-18 12:11:27","0","252","<python>","1",""
"61934","1","2019-10-18 16:14:18","2","870","<anomaly-detection><outlier><explainable-ai>","4",""
"61937","1","2019-10-18 17:13:54","0","377","<probability><vae>","2",""
"61938","1","2019-10-18 17:48:54","1","153","<python><deep-learning><keras><lstm><sequence-to-sequence>","0",""
"61944","1","2019-10-18 19:17:05","0","577","<python><pandas><missing-data>","1",""
"61947","1","2019-10-18 22:11:46","1","893","<machine-learning><python><neural-network><data-augmentation>","1",""
"61949","1","2019-10-19 03:21:49","2","47","<python><pandas><dataframe>","0",""
"61954","1","2019-10-19 09:06:26","2","1615","<transformer>","1",""
"61957","1","2019-10-19 11:39:35","6","3647","<machine-learning><random-forest><feature-engineering>","1",""
"61961","1","2019-10-19 15:42:54","0","251","<machine-learning><python><r><data-cleaning><excel>","3",""
"61964","1","2019-10-19 16:56:33","-1","6201","<python><pandas><dataframe>","1",""
"61972","1","2019-10-20 02:23:21","2","124","<neural-network><backpropagation>","1",""
"61975","1","2019-10-20 03:23:59","2","129","<scikit-learn><pandas><feature-extraction>","0",""
"61976","1","2019-10-20 04:36:06","2","406","<logistic-regression><mathematics>","1",""
"61982","1","2019-10-20 09:51:40","0","679","<keras><regression><multi-output><functional-api>","1",""
"61988","1","2019-10-20 11:17:25","0","100","<gan><generative-models>","1",""
"61991","1","2019-10-20 13:33:13","0","162","<regression><feature-engineering><prediction>","1",""
"61993","1","2019-10-20 14:16:06","2","1908","<machine-learning><statistics><variance>","2",""
"61998","1","2019-10-20 16:03:31","0","67","<deep-learning><keras><tensorflow><lstm>","1",""
"62000","1","2019-10-20 17:49:44","2","240","<python><keras><tensorflow><lstm><rnn>","1",""
"62002","1","2019-10-20 17:51:26","2","316","<python><scikit-learn><feature-extraction>","1",""
"62005","1","2019-10-20 18:58:18","2","1706","<nlp><word-embeddings><stanford-nlp>","1",""
"62006","1","2019-10-20 20:17:20","1","298","<machine-learning><python>","1",""
"62009","1","2019-10-21 02:05:49","2","982","<neural-network><deep-learning>","1",""
"62012","1","2019-10-21 06:33:19","1","156","<classification><learning>","0",""
